start,value,project_id,interpretation
2015-01-04 10:00:00,0.465460655817,ABC,gas
2015-01-04 11:00:00,0.415297414818,ABC,gas
2015-01-04 12:00:00,0.387967526128,ABC,gas
2015-01-04 13:00:00,0.378297369182,ABC,gas
2015-01-04 14:00:00,0.374338434339,ABC,gas
2015-01-04 15:00:00,0.38128828291,ABC,gas
2015-01-04 16:00:00,0.445751558778,ABC,gas
2015-01-04 17:00:00,0.488379716655,ABC,gas
2015-01-04 18:00:00,0.495379176527,ABC,gas
2015-01-04 19:00:00,0.493784110948,ABC,gas
2015-01-04 20:00:00,0.507750516591,ABC,gas
2015-01-04 21:00:00,0.532397068999,ABC,gas
2015-01-04 22:00:00,0.533858744255,ABC,gas
2015-01-04 23:00:00,0.54880822935,ABC,gas
2015-01-05 00:00:00,0.564800080173,ABC,gas
2015-01-05 01:00:00,0.564808122039,ABC,gas
2015-01-05 02:00:00,0.565807336546,ABC,gas
2015-01-05 03:00:00,0.600724580482,ABC,gas
2015-01-05 04:00:00,0.689246495504,ABC,gas
2015-01-05 05:00:00,0.750966046247,ABC,gas
2015-01-05 06:00:00,0.831616215755,ABC,gas
2015-01-05 07:00:00,0.775543147169,ABC,gas
2015-01-05 08:00:00,0.750129771266,ABC,gas
2015-01-05 09:00:00,0.655166152189,ABC,gas
2015-01-05 10:00:00,0.597464103323,ABC,gas
2015-01-05 11:00:00,0.514236689051,ABC,gas
2015-01-05 12:00:00,0.465234537965,ABC,gas
2015-01-05 13:00:00,0.412273258228,ABC,gas
2015-01-05 14:00:00,0.393219510324,ABC,gas
2015-01-05 15:00:00,0.41287643242,ABC,gas
2015-01-05 16:00:00,0.442455879083,ABC,gas
2015-01-05 17:00:00,0.489799738884,ABC,gas
2015-01-05 18:00:00,0.490721228044,ABC,gas
2015-01-05 19:00:00,0.521037355942,ABC,gas
2015-01-05 20:00:00,0.555091804235,ABC,gas
2015-01-05 21:00:00,0.573993531825,ABC,gas
2015-01-05 22:00:00,0.585077547851,ABC,gas
2015-01-05 23:00:00,0.61695870055,ABC,gas
2015-01-06 00:00:00,0.654094870147,ABC,gas
2015-01-06 01:00:00,0.654949225363,ABC,gas
2015-01-06 02:00:00,0.684209912449,ABC,gas
2015-01-06 03:00:00,0.726707370897,ABC,gas
2015-01-06 04:00:00,0.737462011395,ABC,gas
2015-01-06 05:00:00,0.764686799835,ABC,gas
2015-01-06 06:00:00,0.832982477251,ABC,gas
2015-01-06 07:00:00,0.8398386395,ABC,gas
2015-01-06 08:00:00,0.7512455669,ABC,gas
2015-01-06 09:00:00,0.688283032261,ABC,gas
2015-01-06 10:00:00,0.663123291078,ABC,gas
2015-01-06 11:00:00,0.612645956875,ABC,gas
2015-01-06 12:00:00,0.606922557903,ABC,gas
2015-01-06 13:00:00,0.606802116552,ABC,gas
2015-01-06 14:00:00,0.610299192361,ABC,gas
2015-01-06 15:00:00,0.617146049054,ABC,gas
2015-01-06 16:00:00,0.68998423277,ABC,gas
2015-01-06 17:00:00,0.758363417205,ABC,gas
2015-01-06 18:00:00,0.784874013656,ABC,gas
2015-01-06 19:00:00,0.798301719156,ABC,gas
2015-01-06 20:00:00,0.843428756799,ABC,gas
2015-01-06 21:00:00,0.850352046425,ABC,gas
2015-01-06 22:00:00,0.848922344321,ABC,gas
2015-01-06 23:00:00,0.888540218062,ABC,gas
2015-01-07 00:00:00,0.893198470374,ABC,gas
2015-01-07 01:00:00,0.909706430438,ABC,gas
2015-01-07 02:00:00,0.929142202307,ABC,gas
2015-01-07 03:00:00,0.956737896065,ABC,gas
2015-01-07 04:00:00,0.971238499367,ABC,gas
2015-01-07 05:00:00,1.01480998105,ABC,gas
2015-01-07 06:00:00,1.09620362372,ABC,gas
2015-01-07 07:00:00,1.06299242392,ABC,gas
2015-01-07 08:00:00,0.899831161746,ABC,gas
2015-01-07 09:00:00,0.805601550949,ABC,gas
2015-01-07 10:00:00,0.755370576363,ABC,gas
2015-01-07 11:00:00,0.66495251001,ABC,gas
2015-01-07 12:00:00,0.610674739281,ABC,gas
2015-01-07 13:00:00,0.58127888991,ABC,gas
2015-01-07 14:00:00,0.569196201431,ABC,gas
2015-01-07 15:00:00,0.595401379098,ABC,gas
2015-01-07 16:00:00,0.692225670254,ABC,gas
2015-01-07 17:00:00,0.752588272978,ABC,gas
2015-01-07 18:00:00,0.789610993904,ABC,gas
2015-01-07 19:00:00,0.809459805318,ABC,gas
2015-01-07 20:00:00,0.856864892273,ABC,gas
2015-01-07 21:00:00,0.888072799524,ABC,gas
2015-01-07 22:00:00,0.884087984489,ABC,gas
2015-01-07 23:00:00,0.909322529172,ABC,gas
2015-01-08 00:00:00,0.945990715697,ABC,gas
2015-01-08 01:00:00,0.953621386194,ABC,gas
2015-01-08 02:00:00,0.962454577697,ABC,gas
2015-01-08 03:00:00,0.968933357822,ABC,gas
2015-01-08 04:00:00,0.986802764978,ABC,gas
2015-01-08 05:00:00,1.00546569031,ABC,gas
2015-01-08 06:00:00,1.02202508457,ABC,gas
2015-01-08 07:00:00,0.99075743301,ABC,gas
2015-01-08 08:00:00,0.853712041822,ABC,gas
2015-01-08 09:00:00,0.748838008449,ABC,gas
2015-01-08 10:00:00,0.699153028479,ABC,gas
2015-01-08 11:00:00,0.611017871576,ABC,gas
2015-01-08 12:00:00,0.553596959147,ABC,gas
2015-01-08 13:00:00,0.538616687566,ABC,gas
2015-01-08 14:00:00,0.509752545517,ABC,gas
2015-01-08 15:00:00,0.499091216864,ABC,gas
2015-01-08 16:00:00,0.538467953728,ABC,gas
2015-01-08 17:00:00,0.598094999102,ABC,gas
2015-01-08 18:00:00,0.577785574453,ABC,gas
2015-01-08 19:00:00,0.589965931763,ABC,gas
2015-01-08 20:00:00,0.5947235136,ABC,gas
2015-01-08 21:00:00,0.597208402937,ABC,gas
2015-01-08 22:00:00,0.623605284393,ABC,gas
2015-01-08 23:00:00,0.635781889198,ABC,gas
2015-01-09 00:00:00,0.625564091894,ABC,gas
2015-01-09 01:00:00,0.630482609711,ABC,gas
2015-01-09 02:00:00,0.642163674208,ABC,gas
2015-01-09 03:00:00,0.629744684435,ABC,gas
2015-01-09 04:00:00,0.63295099501,ABC,gas
2015-01-09 05:00:00,0.642307756894,ABC,gas
2015-01-09 06:00:00,0.648411855018,ABC,gas
2015-01-09 07:00:00,0.676592869731,ABC,gas
2015-01-09 08:00:00,0.612656534938,ABC,gas
2015-01-09 09:00:00,0.525852563844,ABC,gas
2015-01-09 10:00:00,0.508058382948,ABC,gas
2015-01-09 11:00:00,0.407381754338,ABC,gas
2015-01-09 12:00:00,0.362020679352,ABC,gas
2015-01-09 13:00:00,0.350920389593,ABC,gas
2015-01-09 14:00:00,0.299684298646,ABC,gas
2015-01-09 15:00:00,0.30396630462,ABC,gas
2015-01-09 16:00:00,0.351889903038,ABC,gas
2015-01-09 17:00:00,0.373737508602,ABC,gas
2015-01-09 18:00:00,0.364184229385,ABC,gas
2015-01-09 19:00:00,0.362612156624,ABC,gas
2015-01-09 20:00:00,0.372308936157,ABC,gas
2015-01-09 21:00:00,0.371012545113,ABC,gas
2015-01-09 22:00:00,0.382115547749,ABC,gas
2015-01-09 23:00:00,0.414846295748,ABC,gas
2015-01-10 00:00:00,0.420735912223,ABC,gas
2015-01-10 01:00:00,0.43013450828,ABC,gas
2015-01-10 02:00:00,0.409028415245,ABC,gas
2015-01-10 03:00:00,0.4062634815,ABC,gas
2015-01-10 04:00:00,0.408582892703,ABC,gas
2015-01-10 05:00:00,0.443723886232,ABC,gas
2015-01-10 06:00:00,0.513281988524,ABC,gas
2015-01-10 07:00:00,0.469929340096,ABC,gas
2015-01-10 08:00:00,0.415330568404,ABC,gas
2015-01-10 09:00:00,0.37054328642,ABC,gas
2015-01-10 10:00:00,0.331116067699,ABC,gas
2015-01-10 11:00:00,0.258024599535,ABC,gas
2015-01-10 12:00:00,0.223068168655,ABC,gas
2015-01-10 13:00:00,0.208252076694,ABC,gas
2015-01-10 14:00:00,0.196903784623,ABC,gas
2015-01-10 15:00:00,0.225589806391,ABC,gas
2015-01-10 16:00:00,0.282154429184,ABC,gas
2015-01-10 17:00:00,0.356008031072,ABC,gas
2015-01-10 18:00:00,0.381320737491,ABC,gas
2015-01-10 19:00:00,0.416285099613,ABC,gas
2015-01-10 20:00:00,0.458746513936,ABC,gas
2015-01-10 21:00:00,0.454810867266,ABC,gas
2015-01-10 22:00:00,0.46981483925,ABC,gas
2015-01-10 23:00:00,0.487701733758,ABC,gas
2015-01-11 00:00:00,0.488181235744,ABC,gas
2015-01-11 01:00:00,0.482219252292,ABC,gas
2015-01-11 02:00:00,0.471590928041,ABC,gas
2015-01-11 03:00:00,0.472029311787,ABC,gas
2015-01-11 04:00:00,0.468279634627,ABC,gas
2015-01-11 05:00:00,0.486561495228,ABC,gas
2015-01-11 06:00:00,0.506383830526,ABC,gas
2015-01-11 07:00:00,0.541765184415,ABC,gas
2015-01-11 08:00:00,0.507045507409,ABC,gas
2015-01-11 09:00:00,0.466678433693,ABC,gas
2015-01-11 10:00:00,0.454648725659,ABC,gas
2015-01-11 11:00:00,0.368503806507,ABC,gas
2015-01-11 12:00:00,0.303155090896,ABC,gas
2015-01-11 13:00:00,0.250062314376,ABC,gas
2015-01-11 14:00:00,0.215112278723,ABC,gas
2015-01-11 15:00:00,0.227152832362,ABC,gas
2015-01-11 16:00:00,0.256200861443,ABC,gas
2015-01-11 17:00:00,0.297263165889,ABC,gas
2015-01-11 18:00:00,0.2939889534,ABC,gas
2015-01-11 19:00:00,0.304365314662,ABC,gas
2015-01-11 20:00:00,0.309434527607,ABC,gas
2015-01-11 21:00:00,0.332098803381,ABC,gas
2015-01-11 22:00:00,0.353272051353,ABC,gas
2015-01-11 23:00:00,0.364866650905,ABC,gas
2015-01-12 00:00:00,0.371935730168,ABC,gas
2015-01-12 01:00:00,0.370340594971,ABC,gas
2015-01-12 02:00:00,0.370722314076,ABC,gas
2015-01-12 03:00:00,0.358382016031,ABC,gas
2015-01-12 04:00:00,0.366871807843,ABC,gas
2015-01-12 05:00:00,0.388743586615,ABC,gas
2015-01-12 06:00:00,0.434011371121,ABC,gas
2015-01-12 07:00:00,0.409663352638,ABC,gas
2015-01-12 08:00:00,0.384237012371,ABC,gas
2015-01-12 09:00:00,0.411802500843,ABC,gas
2015-01-12 10:00:00,0.391534602446,ABC,gas
2015-01-12 11:00:00,0.357266574161,ABC,gas
2015-01-12 12:00:00,0.352754666477,ABC,gas
2015-01-12 13:00:00,0.349365699808,ABC,gas
2015-01-12 14:00:00,0.350911631562,ABC,gas
2015-01-12 15:00:00,0.354273662213,ABC,gas
2015-01-12 16:00:00,0.368399672708,ABC,gas
2015-01-12 17:00:00,0.438852745232,ABC,gas
2015-01-12 18:00:00,0.489955975845,ABC,gas
2015-01-12 19:00:00,0.492593282378,ABC,gas
2015-01-12 20:00:00,0.513076141863,ABC,gas
2015-01-12 21:00:00,0.553116329066,ABC,gas
2015-01-12 22:00:00,0.567368046342,ABC,gas
2015-01-12 23:00:00,0.610009253074,ABC,gas
2015-01-13 00:00:00,0.62143810654,ABC,gas
2015-01-13 01:00:00,0.620653577125,ABC,gas
2015-01-13 02:00:00,0.663688471561,ABC,gas
2015-01-13 03:00:00,0.671268189289,ABC,gas
2015-01-13 04:00:00,0.689474823101,ABC,gas
2015-01-13 05:00:00,0.693757374053,ABC,gas
2015-01-13 06:00:00,0.743568750447,ABC,gas
2015-01-13 07:00:00,0.743702402039,ABC,gas
2015-01-13 08:00:00,0.66046796287,ABC,gas
2015-01-13 09:00:00,0.572702106468,ABC,gas
2015-01-13 10:00:00,0.536935729033,ABC,gas
2015-01-13 11:00:00,0.443475617528,ABC,gas
2015-01-13 12:00:00,0.393986789544,ABC,gas
2015-01-13 13:00:00,0.429080783368,ABC,gas
2015-01-13 14:00:00,0.411607661721,ABC,gas
2015-01-13 15:00:00,0.463962289145,ABC,gas
2015-01-13 16:00:00,0.50177125997,ABC,gas
2015-01-13 17:00:00,0.548588815483,ABC,gas
2015-01-13 18:00:00,0.537893486578,ABC,gas
2015-01-13 19:00:00,0.523465112444,ABC,gas
2015-01-13 20:00:00,0.531251027707,ABC,gas
2015-01-13 21:00:00,0.530258177786,ABC,gas
2015-01-13 22:00:00,0.531210430742,ABC,gas
2015-01-13 23:00:00,0.534652256735,ABC,gas
2015-01-14 00:00:00,0.54670181495,ABC,gas
2015-01-14 01:00:00,0.570454811884,ABC,gas
2015-01-14 02:00:00,0.503429053598,ABC,gas
2015-01-14 03:00:00,0.50501682491,ABC,gas
2015-01-14 04:00:00,0.524358090124,ABC,gas
2015-01-14 05:00:00,0.555527905509,ABC,gas
2015-01-14 06:00:00,0.558932987463,ABC,gas
2015-01-14 07:00:00,0.554378217176,ABC,gas
2015-01-14 08:00:00,0.547872671171,ABC,gas
2015-01-14 09:00:00,0.540972533868,ABC,gas
2015-01-14 10:00:00,0.549799735599,ABC,gas
2015-01-14 11:00:00,0.509207577156,ABC,gas
2015-01-14 12:00:00,0.47779236305,ABC,gas
2015-01-14 13:00:00,0.412959448703,ABC,gas
2015-01-14 14:00:00,0.384768086595,ABC,gas
2015-01-14 15:00:00,0.405588592561,ABC,gas
2015-01-14 16:00:00,0.447310472589,ABC,gas
2015-01-14 17:00:00,0.508178414031,ABC,gas
2015-01-14 18:00:00,0.503755583829,ABC,gas
2015-01-14 19:00:00,0.521521643188,ABC,gas
2015-01-14 20:00:00,0.572969008366,ABC,gas
2015-01-14 21:00:00,0.581102643048,ABC,gas
2015-01-14 22:00:00,0.639541301835,ABC,gas
2015-01-14 23:00:00,0.708755284583,ABC,gas
2015-01-15 00:00:00,0.721210728049,ABC,gas
2015-01-15 01:00:00,0.733306386261,ABC,gas
2015-01-15 02:00:00,0.745493558037,ABC,gas
2015-01-15 03:00:00,0.737498817032,ABC,gas
2015-01-15 04:00:00,0.731271070811,ABC,gas
2015-01-15 05:00:00,0.723744136349,ABC,gas
2015-01-15 06:00:00,0.738030319528,ABC,gas
2015-01-15 07:00:00,0.658864218785,ABC,gas
2015-01-15 08:00:00,0.605238039963,ABC,gas
2015-01-15 09:00:00,0.527462241862,ABC,gas
2015-01-15 10:00:00,0.484895128293,ABC,gas
2015-01-15 11:00:00,0.369322875722,ABC,gas
2015-01-15 12:00:00,0.336530274722,ABC,gas
2015-01-15 13:00:00,0.286728333349,ABC,gas
2015-01-15 14:00:00,0.261516930755,ABC,gas
2015-01-15 15:00:00,0.256711796801,ABC,gas
2015-01-15 16:00:00,0.297087474598,ABC,gas
2015-01-15 17:00:00,0.347095204288,ABC,gas
2015-01-15 18:00:00,0.380262307916,ABC,gas
2015-01-15 19:00:00,0.389404473732,ABC,gas
2015-01-15 20:00:00,0.400237463239,ABC,gas
2015-01-15 21:00:00,0.4577703171,ABC,gas
2015-01-15 22:00:00,0.440236145189,ABC,gas
2015-01-15 23:00:00,0.478638554369,ABC,gas
2015-01-16 00:00:00,0.497208289436,ABC,gas
2015-01-16 01:00:00,0.527584507642,ABC,gas
2015-01-16 02:00:00,0.544873938679,ABC,gas
2015-01-16 03:00:00,0.533367303411,ABC,gas
2015-01-16 04:00:00,0.52496723245,ABC,gas
2015-01-16 05:00:00,0.532478490173,ABC,gas
2015-01-16 06:00:00,0.572613777172,ABC,gas
2015-01-16 07:00:00,0.524991482012,ABC,gas
2015-01-16 08:00:00,0.465470273798,ABC,gas
2015-01-16 09:00:00,0.405684713644,ABC,gas
2015-01-16 10:00:00,0.390017971831,ABC,gas
2015-01-16 11:00:00,0.3127225951,ABC,gas
2015-01-16 12:00:00,0.226359723624,ABC,gas
2015-01-16 13:00:00,0.176478733438,ABC,gas
2015-01-16 14:00:00,0.166790303525,ABC,gas
2015-01-16 15:00:00,0.151990619754,ABC,gas
2015-01-16 16:00:00,0.182786126676,ABC,gas
2015-01-16 17:00:00,0.221707660754,ABC,gas
2015-01-16 18:00:00,0.197933932337,ABC,gas
2015-01-16 19:00:00,0.198998639414,ABC,gas
2015-01-16 20:00:00,0.218819388064,ABC,gas
2015-01-16 21:00:00,0.223177630843,ABC,gas
2015-01-16 22:00:00,0.226458247256,ABC,gas
2015-01-16 23:00:00,0.243394503301,ABC,gas
2015-01-17 00:00:00,0.245857014339,ABC,gas
2015-01-17 01:00:00,0.254169956969,ABC,gas
2015-01-17 02:00:00,0.274497530458,ABC,gas
2015-01-17 03:00:00,0.288497915159,ABC,gas
2015-01-17 04:00:00,0.317608258727,ABC,gas
2015-01-17 05:00:00,0.337583100128,ABC,gas
2015-01-17 06:00:00,0.389744273415,ABC,gas
2015-01-17 07:00:00,0.385302057668,ABC,gas
2015-01-17 08:00:00,0.31471029651,ABC,gas
2015-01-17 09:00:00,0.244855377339,ABC,gas
2015-01-17 10:00:00,0.199642274736,ABC,gas
2015-01-17 11:00:00,0.134226416281,ABC,gas
2015-01-17 12:00:00,0.111222996356,ABC,gas
2015-01-17 13:00:00,0.0891784680278,ABC,gas
2015-01-17 14:00:00,0.105998261862,ABC,gas
2015-01-17 15:00:00,0.122307218792,ABC,gas
2015-01-17 16:00:00,0.149689523636,ABC,gas
2015-01-17 17:00:00,0.191910071411,ABC,gas
2015-01-17 18:00:00,0.191423433047,ABC,gas
2015-01-17 19:00:00,0.20749499329,ABC,gas
2015-01-17 20:00:00,0.228601652972,ABC,gas
2015-01-17 21:00:00,0.232507828308,ABC,gas
2015-01-17 22:00:00,0.233964535004,ABC,gas
2015-01-17 23:00:00,0.243062208405,ABC,gas
2015-01-18 00:00:00,0.247452693615,ABC,gas
2015-01-18 01:00:00,0.257797962298,ABC,gas
2015-01-18 02:00:00,0.258614931991,ABC,gas
2015-01-18 03:00:00,0.261733533059,ABC,gas
2015-01-18 04:00:00,0.262013638532,ABC,gas
2015-01-18 05:00:00,0.284499691674,ABC,gas
2015-01-18 06:00:00,0.290382065526,ABC,gas
2015-01-18 07:00:00,0.314869577392,ABC,gas
2015-01-18 08:00:00,0.292978697327,ABC,gas
2015-01-18 09:00:00,0.282636095905,ABC,gas
2015-01-18 10:00:00,0.294138072289,ABC,gas
2015-01-18 11:00:00,0.25776208607,ABC,gas
2015-01-18 12:00:00,0.270913644234,ABC,gas
2015-01-18 13:00:00,0.290688790907,ABC,gas
2015-01-18 14:00:00,0.291819023035,ABC,gas
2015-01-18 15:00:00,0.31338362524,ABC,gas
2015-01-18 16:00:00,0.338736290015,ABC,gas
2015-01-18 17:00:00,0.358265174775,ABC,gas
2015-01-18 18:00:00,0.327320620723,ABC,gas
2015-01-18 19:00:00,0.329985512762,ABC,gas
2015-01-18 20:00:00,0.332498941417,ABC,gas
2015-01-18 21:00:00,0.333002506054,ABC,gas
2015-01-18 22:00:00,0.337077492292,ABC,gas
2015-01-18 23:00:00,0.342994859741,ABC,gas
2015-01-19 00:00:00,0.354133636798,ABC,gas
2015-01-19 01:00:00,0.346749062113,ABC,gas
2015-01-19 02:00:00,0.35444685239,ABC,gas
2015-01-19 03:00:00,0.354266865531,ABC,gas
2015-01-19 04:00:00,0.372206338374,ABC,gas
2015-01-19 05:00:00,0.375334014092,ABC,gas
2015-01-19 06:00:00,0.398968869966,ABC,gas
2015-01-19 07:00:00,0.431898345029,ABC,gas
2015-01-19 08:00:00,0.400580617793,ABC,gas
2015-01-19 09:00:00,0.390949514406,ABC,gas
2015-01-19 10:00:00,0.412327220709,ABC,gas
2015-01-19 11:00:00,0.381492665088,ABC,gas
2015-01-19 12:00:00,0.370778325019,ABC,gas
2015-01-19 13:00:00,0.367827939632,ABC,gas
2015-01-19 14:00:00,0.370474650054,ABC,gas
2015-01-19 15:00:00,0.387177240954,ABC,gas
2015-01-19 16:00:00,0.394247940742,ABC,gas
2015-01-19 17:00:00,0.419062007049,ABC,gas
2015-01-19 18:00:00,0.391363294526,ABC,gas
2015-01-19 19:00:00,0.402631429713,ABC,gas
2015-01-19 20:00:00,0.407394078165,ABC,gas
2015-01-19 21:00:00,0.412814790424,ABC,gas
2015-01-19 22:00:00,0.416536471321,ABC,gas
2015-01-19 23:00:00,0.424709923731,ABC,gas
2015-01-20 00:00:00,0.449220990501,ABC,gas
2015-01-20 01:00:00,0.44213064419,ABC,gas
2015-01-20 02:00:00,0.452608853392,ABC,gas
2015-01-20 03:00:00,0.462657177334,ABC,gas
2015-01-20 04:00:00,0.462070230207,ABC,gas
2015-01-20 05:00:00,0.470653976637,ABC,gas
2015-01-20 06:00:00,0.483196531692,ABC,gas
2015-01-20 07:00:00,0.518615990931,ABC,gas
2015-01-20 08:00:00,0.478544085756,ABC,gas
2015-01-20 09:00:00,0.458754291891,ABC,gas
2015-01-20 10:00:00,0.463316973068,ABC,gas
2015-01-20 11:00:00,0.422872519528,ABC,gas
2015-01-20 12:00:00,0.395328733283,ABC,gas
2015-01-20 13:00:00,0.32159107397,ABC,gas
2015-01-20 14:00:00,0.269764240326,ABC,gas
2015-01-20 15:00:00,0.255901045407,ABC,gas
2015-01-20 16:00:00,0.303109123879,ABC,gas
2015-01-20 17:00:00,0.367901767212,ABC,gas
2015-01-20 18:00:00,0.359244559914,ABC,gas
2015-01-20 19:00:00,0.377867110775,ABC,gas
2015-01-20 20:00:00,0.374988365909,ABC,gas
2015-01-20 21:00:00,0.384967541493,ABC,gas
2015-01-20 22:00:00,0.394603249359,ABC,gas
2015-01-20 23:00:00,0.403232977132,ABC,gas
2015-01-21 00:00:00,0.416135667425,ABC,gas
2015-01-21 01:00:00,0.408113223656,ABC,gas
2015-01-21 02:00:00,0.407639964684,ABC,gas
2015-01-21 03:00:00,0.412703106793,ABC,gas
2015-01-21 04:00:00,0.417825817599,ABC,gas
2015-01-21 05:00:00,0.431705000548,ABC,gas
2015-01-21 06:00:00,0.449534765914,ABC,gas
2015-01-21 07:00:00,0.434096732373,ABC,gas
2015-01-21 08:00:00,0.390142883382,ABC,gas
2015-01-21 09:00:00,0.337237894669,ABC,gas
2015-01-21 10:00:00,0.294648085007,ABC,gas
2015-01-21 11:00:00,0.217729592508,ABC,gas
2015-01-21 12:00:00,0.179210396615,ABC,gas
2015-01-21 13:00:00,0.163453203914,ABC,gas
2015-01-21 14:00:00,0.145191676164,ABC,gas
2015-01-21 15:00:00,0.160665212502,ABC,gas
2015-01-21 16:00:00,0.163068821622,ABC,gas
2015-01-21 17:00:00,0.281027763256,ABC,gas
2015-01-21 18:00:00,0.357191451986,ABC,gas
2015-01-21 19:00:00,0.364265699201,ABC,gas
2015-01-21 20:00:00,0.365622925438,ABC,gas
2015-01-21 21:00:00,0.380188804826,ABC,gas
2015-01-21 22:00:00,0.388027410389,ABC,gas
2015-01-21 23:00:00,0.348418542637,ABC,gas
2015-01-22 00:00:00,0.356452712207,ABC,gas
2015-01-22 01:00:00,0.368822997696,ABC,gas
2015-01-22 02:00:00,0.371338895406,ABC,gas
2015-01-22 03:00:00,0.378268308278,ABC,gas
2015-01-22 04:00:00,0.385444850744,ABC,gas
2015-01-22 05:00:00,0.398470192909,ABC,gas
2015-01-22 06:00:00,0.412546014326,ABC,gas
2015-01-22 07:00:00,0.463898754175,ABC,gas
2015-01-22 08:00:00,0.444834267566,ABC,gas
2015-01-22 09:00:00,0.405866265884,ABC,gas
2015-01-22 10:00:00,0.369002648607,ABC,gas
2015-01-22 11:00:00,0.303286407769,ABC,gas
2015-01-22 12:00:00,0.259434246214,ABC,gas
